,Olig,astrocytes,cellType,eNeuron,endo_mural,iNeuron,microglia
63,0.6775403022766113,1.077234047651291,0.10454091578722,2.1204018712043764,2.4363321542739866,0.7082965403795243,1.10032217502594
64,2.058027708530426,3.4796546697616577,0.29599366188049314,5.699055552482605,5.931868720054626,2.32243789434433,3.036085534095764
65,1.318520152568817,2.55568071603775,0.18674831017851828,4.304371547698975,3.832266056537628,1.5355837881565093,1.844403439760208
66,1.4039768755435944,1.8437104403972626,0.27503775954246523,4.098422288894653,3.1805765867233275,2.179284143447876,1.6887948393821717
70,3.063497078418732,2.6239870190620422,0.19906156584620477,4.344516658782959,4.814499950408935,1.6521955609321595,2.421687698364258
71,0.9414773792028427,1.410392963886261,0.10960029512643814,2.262335777282715,3.5534865617752076,0.972830593585968,1.0679872035980225
72,3.1142531394958497,3.5550350069999697,0.26689455807209017,4.8034546136856076,4.728932619094849,1.9319526731967926,2.4211467146873473
73,0.7341576963663101,1.494891220331192,0.2122938960790634,1.244184857606888,1.8940216064453126,1.5103547632694245,1.0649851262569427
77,1.083536970615387,1.8812752068042755,0.16242590323090553,2.9650174140930177,3.718469512462616,1.426630860567093,1.6314849972724914
78,1.2783700585365296,1.98587406873703,0.11561020389199257,3.1199437856674193,4.262549209594726,1.5691504061222077,2.196169877052307
79,1.4992450952529908,2.1629321217536925,0.1631123885512352,4.3174457311630245,4.36378846168518,1.6726430356502533,2.3241751909255983
80,1.0767515540122985,2.12774897813797,0.18012822419404984,3.371464741230011,3.1022634625434877,0.9826627612113953,1.3700905740261078
81,0.5429407060146332,0.5280786037445069,0.006695054890587926,0.9670352667570115,1.2662302136421204,0.4475978195667267,0.638634842634201
82,0.35546936839818954,0.5474425494670868,0.044602018967270854,1.3306986391544342,0.7956965088844299,0.2612172693014145,0.6015076130628586
83,0.5122026860713959,1.148652857542038,0.14653224423527716,1.5486718714237213,0.8413414984941483,0.4940951243042946,0.65226811170578
84,2.0513107538223267,2.3196742296218873,0.11064413785934449,2.902625322341919,3.621598219871521,1.321178662776947,1.8073530614376068
85,1.8238572776317596,2.7338515877723695,0.19252360388636588,3.578168249130249,4.906868910789489,1.87208993434906,2.3180611610412596
86,2.2810994386672974,2.4001551032066346,0.14159990474581718,3.9177003741264342,4.4324956178665165,1.3320386946201324,2.1359752297401426
87,2.0661664605140686,3.191266858577728,0.28228700906038284,3.58285710811615,5.093624925613403,1.4990780115127564,2.5818894028663637
88,1.106389158964157,1.9588315546512605,0.10734344534575939,2.308221900463104,3.055661368370056,1.3755746126174926,1.5665963411331176
89,2.759333038330078,2.086010491847992,0.19198893681168555,2.891317808628082,4.177640771865844,1.8469762742519378,2.1784240126609804
90,0.7445881634950637,1.1038759768009185,0.12274075038731098,2.105815327167511,2.161061906814575,0.6758845925331116,0.914220216870308
91,2.047772479057312,0.6493824928998947,0.050206968747079375,1.0705776333808898,1.247891503572464,0.42819490730762483,0.645436230301857
92,1.4071813523769379,1.4742230236530305,0.11284632869064808,2.691731035709381,3.142336893081665,1.3663258492946624,1.7251261353492737
93,1.6336817920207978,3.0743632555007934,0.29664216935634613,3.8632361769676207,4.266878986358643,1.242083525657654,2.183477509021759
94,1.7836747586727142,2.1701839208602904,0.18263886198401452,2.523086130619049,3.8055020689964296,1.350176841020584,1.6790267825126648
95,2.2097383379936217,2.1035173416137694,0.14068400859832764,2.972554850578308,4.085422205924988,1.437333595752716,2.0804303765296934
96,1.1206737637519837,1.770034670829773,0.14409809485077857,2.6542323350906374,3.7520917415618897,1.0868590772151947,1.987113630771637
97,1.2073294162750243,2.0580525279045103,0.16194897070527076,2.5668026208877563,2.7123144268989563,1.0663435757160187,1.2735353887081147
101,1.1308470964431763,1.495905464887619,0.06460989080369473,1.1990666806697845,3.028152143955231,0.7464228481054306,1.0307860374450684
102,3.289267361164093,2.5459426760673525,0.1510583221912384,2.623538279533386,4.514769291877746,1.5117523968219757,2.166065180301666
103,3.73060827255249,2.6055395722389223,0.1658405177295208,2.201864540576935,3.7777767419815063,1.5264861285686493,1.8839356362819673
104,0.650812903046608,2.25986704826355,0.03964943569153547,0.0928658340126276,0.8825048327445983,0.06658538095653058,0.06718530431389809
109,1.1058020830154418,0.6688877671957016,0.01017125933431089,0.05314819160848856,0.3781940057873726,0.124069819226861,0.1611146904528141
110,0.8376806765794754,0.13430054411292075,0.0005061611853307113,0.03382727112621069,0.24875910729169845,0.048183316737413405,0.09511038213968277
